idx,label,text
231,2,"Ook op Lesbos🇬🇷wordt er hard gewerkt😊Uiteraad altijd op zoek naar de mooiste vakanties☀️🌴🎢⛺️🏙✈️⛷🚗🚌🚄
https://t.co/lSHCuYDqU4 HTTP"
232,2,"@USER vliegenbos is speciaal😊ik zie de charme van 'raw industrial' niet zo.(wat is de kade hangar,goudfazant etc mooi geworden he!)"
233,2,@USER @USER @USER @USER @USER se album beste ooit😄groot aanhanger van haar😀#Singmyhartuit❤🌸
234,2,"@USER 
Ik twijfel vaak bij uw tweets of het lyrics zijn or just you being wise &amp; mature🤔Either way, I like!!"
235,2,"#deafspraakopvrijdag Mia heeft ooit😉afgezien,ze vraagt kun jij nog dromen?"
236,2,"@USER Hi, Yvonne........en zeg maar gewoon Marijke😉Ben ook van de taal.......en zie hier iemand met zeer verzorgd taalgebruik.....👍🏼"
237,2,"@USER Jamer,hopen dat je thuis niet meer chagerijnig bent😁dan zie je snoepy"
238,2,Geweldig dat we zoveel medailles hebben gehaald bij de #invictusgames 👍🏻👍🏻 Ook de media aandacht hiervoor was ook groot😩maar niet heus. 👎🏻👎🏻
239,2,@USER Hier zou ik echt een voorbeeld aan moeten nemen😂mijn haar is echt te lang en het word echt tijd dat ik het ga knippen😂 ps het staat je mooi😍
240,2,@USER Haha😂lieve Marco.Nou en of! Vooral reünie was zeker geschikt om voor tv-serie De Reünie herhaald te worden. Verhalen van ruim 60jaar leven!
241,2,@USER Wow Wes je zit in het filmpje van Barcelona😁super vet!😊😜
242,2,@USER Er staat 2x friendzonen😂lol
243,2,@USER Goed gewerkt mannen! Viel niet mee voor het publiek na de wereldpot van afgelopen dinsdag😉Op naar het kampioenschap💪🏻
244,2,"HTTP reality, maar dan zonder dat je iets op je hoofd hebtIn plaats daarvan verandert de kamer steeds met je mee"
245,2,"Rotterdam, op de tweede plaats van favoriete plaatsen binnen Nederland😊https://t.co/N4J1xqscCD"
246,2,"Zitten 2 kalkoenen in een microgolf. Zegt de ene ""amaai tis hier warm"". Waarop de andere ""😲aaachh😲een sprekende kalkoen"" #teamflauwemopjes"
247,2,@USER @USER Idd☺️dat was zo mijn leven
248,2,@USER Oooookeeeee...klinkt dramatisch🙄op een bank slapen dan🙈
249,2,Goedemorgen! Wij beginnen de dag goed😀Wij hebben weer zoveels moois van Moulin Roty binnen gekregen 😍Ook de grote... HTTP
250,2,@USER Kom op niet zo lui😉lekker even uitwaaien op de fiets en dan lekker even een ijsje halen. #frisseluchthebjenodig
251,2,"Bella italia😎ons verblijf voor de komende weken , cagliari, Sardinië #labellavita HTTP"
252,2,@USER @USER Potver😂wat zijn vrouwen toch slim🙂
253,2,@USER Mooie invulling😂enjoy😊
254,2,"Toch fijn, opstaan als je zin hebt😊Mijn vakantie is nu echt begonnen 👍😁 HTTP"
255,2,Heel de avond al alle liedjes aan het oefenen zodat ik volop mee kan zingen😂Morgen is me stem weg @USER @USER @USER 😂
256,2,@USER @USER Word met mij moeilijk...douche me 3 x per dag...Steef maar 1x per week😂Grapjeeee😊
257,2,@USER Ik doe da ook😂mo da hadj wel verwacht zeker😂
258,2,@USER @USER @USER Het is toch ne deca hé...moet nog kunnen slapen sebiet😅Mercikes zelle!!😀
259,2,@USER maar goed dat dat net voor mensen geldt....#APK🤣trusten!!😴
260,2,"Hey Ik weet niet als dit iets is ik heb zelf nog nooit gespeeld maar reviews zijn aardig😊https://t.co/p2mTrppSlp
@SkateGK misschien een demo"
261,2,#itazwe Als ik de naam Lustig hoor dan denk ik aan Beugelsdijk😉Luuuuustig!!
262,2,@USER @USER @USER @USER Dat geeft een goed gevoel😃trots op ons koningspaar!
263,2,@USER Wie van een uitdaging houd😉woman united!
264,2,@USER heerlijk weer foto's van jou op een podium te zien!Ik kijk er naar uit om je te zien shinen🤗zo te zien belooft dat veel goeds!X
265,2,@USER Ik heb alleen maar lippenstift en eyeliner😂Maar thanks I guess
266,2,@USER Hahaha😄Dat scheelt 😆
267,2,HTTP wat is het? Wetenschappers weten het nog niet precies.
268,2,@USER Sodeju wat een mooi uitzicht heb je daar😍Geniet ervan😙
269,2,@USER Zeker😊Ja daar zal het heel druk zijn😊🏎🏁👍🏻
270,2,"Batterij bijna leeg, telefoon ontploft😳mijn hemel wat een reacties, ZO LIEF! Sorry dat ik niet persoonlijk kan reageren maar ❤️ vanaf #LL17!"
271,2,@USER Hier ook sinds een half uurtje😊weg🌧️☔️en nu☀️🌤️☀️
272,2,Vanmorgen vroeg opgestaan en de zon schijnt al lekker volop😄Vandaag er even op uit en genieten van de zon. Fijne dag allemaal
273,2,@USER @USER Kunnen er niet bij zijn helaas😬zet hem op toppers dames1
274,2,Succes topper❤ ben er jammer genoeg niet bij iets te ver😢ik zie jullie 8 juli weer💪 kan niet wachten 🎉 @USER
275,2,@USER zat ik vanochtend klaar voor de radio en dan dit😜https://t.co/JV8dDsFz0g
276,2,#24uurdhd wanneer je lagt😂BTW het is gefotoshopt rustaaaggg. dan gaat hij van een ONE naar een Done HTTP
277,2,@USER Whahahaha😂lekker subtiel jij😱😂
278,2,"Whuttt, mijn ouders waren gisteren 22 jaar samen😳da zijn pas goals💪🏼"
279,2,Ok 1:00 uur.Heb ff terug gescrolled op m'n timeline😂Proost
280,2,"@USER wat waren jullie 14.07 geweldig! Zoveel lol/humor, ik heb genoten. was je maar hier😢was blij dat je ineens was er maar bier zong!
Top"
281,2,"@USER wauw staat goed je nieuwe kapsel @USER mijn # I❤ Bram hihi, sorry Els😄"
282,2,@USER Huh hoezo wat was er gebeurt dan😉😁bijna vergeten😜op na de volgende mooie race van max💪🏻#keeppushing
283,2,@USER Gaat het zo snel😁Heb ik nog een 3 kwart jaar voordat ik de big 5 zie😂Moet ik alvast een coach aanvragen🤔😜Waar ben je de ereader vergeten?
284,2,@USER Mr de bengels niet haha😉morgen terug buitendagjex
285,2,@USER Goedemorgen allerbeste Arend je bent weer terug😃fijne dag gewenst 👍☕️☕️☕️
286,2,"De Hannie Schaft van de gemeente Bergen😉Wat een compliment: strijdbaar ben ik zeker, wel met honing, niet met azijn! HTTP"
287,2,@USER Ik lees tussen de bedrijven door wel veel van jouw tweets😉jij bent goed bezig hoor👍
288,2,@USER Ikuhhh😏als jij een ananas voor me hebt🍍dan doe ik mee😏
289,2,"Moggu @USER leuk dat je me trug volgt😊mijn tweets niet altijd serieus nemen,tweet veel onzin soms vrouw&amp; schoonmoeders onvriendelijk😂"
290,2,@USER Mooie scène dit(foto).Had ik wel even ‘n brok in mn keel😢Ik ben kritisch😉Maar ik vind dat deze serie zeker de moeite waard is om te kijken👍🏻
291,2,Tijd om de zaal in te gaan maar eerst nog een gezellig zaterdag met mooi weer☺️Het terras is er ook klaar voor @USER HTTP
292,2,Schitterende tocht van Lions voor kankeronderzoek gefietst. 1e uur Paulaner-probleem😜https://t.co/wMFWmjKDbi HTTP
293,2,@USER @USER ik moet gwn altijd kakken tis nie dak altijd honger heb😂en ik ben nie verslaafd ik heb het alln nodig hihi
294,2,@USER Top😊Tot morgen dan in Zandvoort👍🏻🏎
295,2,@USER @USER dat vind ik ook😍fijne avond nog jullie:))
296,2,"@USER Haha rekel! Ik ben flabbergasted,zo'n lange tweet heb ik nog nooit gehad van jou😀Dank en welterusten Hugo😴en morgen gezond weer op🍀"
297,2,Ongelofelijk veel zin er in vandaag😀op de polaris #loodswezen  #Wereldhavendagen
298,2,"@USER Goedemorgen Corry, droog is het wel, hier nog niet geregend de afgelopen weken😧fijn weekend voor jullie😘🌼🌻🐾"
299,2,@USER ik you want😏HAHAHA
300,2,"@USER Ja😆en wat zijn er schitterende plaatjes voorbij gekomen hè? 
Jullie gaan ook verhuizen toch? Of vergis ik mij😐"
301,2,@USER Texel (in Nederland) is echt geweldig! Een aanrader😊niet ver rijden maar toch als het mooi weer is is het daar geweldig🌞
302,2,@USER Volgende week ga ik het boek uitgebreid lezen.ben benieuwd! Kom erop terug😉Nu een weekje zonder neus in boeken. #wandelenindebergen
303,2,Bijzonder toch weer😊t zijn de kleine dingen die het verschil maken @USER HTTP
304,2,Ik ben zo dom😂blijkbaar morgen pas rijles HTTP
305,2,Dat was grappig😆Groepje Amerikaanse jongeren nam plaats.Eéndame had hoogste woord.Ze stappen uit.Zij voorop&amp;de rest erachteraan😏 #treinleven
306,2,Binnenkort basiscursus #vrijwilligerwerk @USER Zou eigenlijk Arabisch moeten leren😉na #BAfilosofie.
307,2,"Vandaag ga ik aan het werk💪sjouwen, sopdoek; één v.d kids van mijn zus is verhuisd. Helpen én qualitytime met mijn zus😍mijn gezin:zwemmen"
308,2,O wauw😊Dank je wel Rob voor al je mooie foto's! HTTP
309,2,"Gm maandag.. badderen, douchen, huishouden doen en gordijntjes in de wasmachine.. is het weer netjes😊vanmiddag werken van 1 tot 8! Dag 1/3!"
310,2,@USER deze jurk😍weet je waar deze van is?Ik heb nog 'n perfecte gelegenheid voor deze jurk.Je bent prachtig! HTTP
311,2,@USER Hoort bij herfst hè😊  een beetje open weer dan! Hier mooie wolkjes ...  maar richting kust donker😱en regenboog HTTP
312,2,@USER @USER oh wauw het was heel simpel😂Rapporteer als spam! kreeg melding dat het account mij geen berichten meer kan sturen
313,2,Wat fijn dat het zand op de #hondsrug een beetje (basenrijk) leem bevat😁mede hierdoor mooie bloemrijke graslanden op de #VijftigBunder HTTP
314,2,Vanavond!wie zegt dat Vegetarian food niet lekker is!This is me😘Griekse rijst^kool&amp;Tofu reepjes👌Jammie  !Eet smakelijk Guys🍽 HTTP
315,2,"gaan ut zien, zal de geboorte van board (lekker achterhoeks😉nog niet afschieten, ut verdient een kans, laot de politiek zich maor utlaoten HTTP"
316,2,"Kijk mannen zo hoort het😉niet zielig huilie op het veld liggen,maar opstaan en verder spelen👍 #onsEK #NEDNOR"
317,2,Wow😉Een dankje van een dame uit Dubai voor het heerlijk #ortea? moment in Het Nest.🍺zo fijn❤Morgen staat er ook mango lassi klaar #Kortrijk HTTP
318,2,Wat een prachtige tennisfinale met een stijlvolle winnaar😊Federer
319,2,Helemaal gezien.In alle rust😉Leuk.Absoluut!Ik ken haar niet met oudejaars. In die zin wennen.Conclusie:goed!👍🏻Leuke band ook #claudiadebreij HTTP
320,2,@USER @USER Aangenaam David ... die mooiste club die delen we😉morgen zit ik er weer in de mooiste voetbal tempel van Europa en die voorspelling komt uit
321,2,@USER Je moet er wat voor over hebben he😜maar nice!!
322,2,@USER Moet weer wat km in de benen hebben Elske😊was er een prachtige week voor! Fijne avond nog🌺
323,2,Samen m onze gasten genoten v Harderwijker Bokkingrace. Dankzij regenachtige start paling in het vooronder😅Met zon&amp; wind in de zeilen verder HTTP
324,2,Wat keek Pierre ja verontwaardigt naar Tom😁Wat was er gebeurt dan😋Rare snuiter die Egberts !
325,2,Een druilige😝goeiemorgen iedereen!! ☕☕☕😀
326,2,Formule 1 Café was weer super😃Thanks @USER @USER @USER @USER @USER @USER en de bardames👍🏻🏎🏁
327,2,"#TVOH
De nederlandse Bieber is opgestaan😀top Vinchenzo ,zet em op he👍👍👍👍"
328,2,Nog 8 dagen tot ik @USER @USER en @USER kan zien😍heb er zo veel zin in
329,2,"NOG 3 DAGEN....
W😍W! Zou dit een geweldige prijs zijn om te verloten? Voor je kind of kleinkind? ❤

Jaaa = volg... HTTP"
330,2,"@USER leuk te horen Tjalke!
kan daar niet meer zomaar voorbijlopen,
vind t zo'n aardige plek😊trusten ook!"
331,2,"@USER Ja, hoe luxe is het nu nog😉Alles is én blijft stil; na de (vele!) nachtelijke toiletbezoekjes gewoon weer lekker terug naar bed..."
332,2,@USER 🤔Zo moeder zo dochter😂Leuk👍😏
333,2,Laten we het over de uitslag @USER - @USER maar niet hebben😉in iig dikke winst voor Balk. Maar wel een prachtig kunstgrasveld HTTP
334,2,@USER dat komt goed uit😉heb zo een feestje🍹🎂🎉
335,2,Hoe je als man van 51 als een kind naar een winkel toe rent 😂 F1 2017 is vandaag uit😎bassie is best blij vandaag 😄 HTTP
336,2,Okay... niet diervriendelijk🙄Maar die dieren zijn ook niet vriendelijk😏 HTTP
337,2,@USER JAMAAR JEZUS😂Lekker geilen op zn rug ofzo wtf
338,2,@USER ik zag dat ik nu 2 kinderboeken van je heb met handtekening😊ik ga ze gebruiken bij de kleuters #bredeschoolomnibus HTTP
339,2,"@USER oooh, in enenkeer iets naar wens,
gebeurt zelden, hoor🤪en ach
""dat modderen"" maakt t nou zo leuk
moet toch geen kunstje zijn💚🍀🍃"
340,2,HTTP genoeg werd ze daar keihard om afgewezen omdat ze bekendstaat als ongelooflijk arrogant
341,2,@USER Alleen vrijwillig😊ik leer er nog steeds van en dat maakt het voor mij ook fijn
342,2,@USER Je maakt het me niet makkelyk😁de1ste en laatste😂
343,2,@USER Ze beginnen aan je te wennen😂volgende keer maar andere supermarkt proberen 😜
344,2,@USER Mijn dank is groot!! Kan nu lekker slapen na gesprek met 🙏 knvbDominee Van Breukelen😪lekker Nl
345,2,Dankjewel iedereen voor het komen naar me workshop😊❤️ super goed gedaan😘special thanks to… HTTP
346,2,"@USER we zien nu op #crufts2017 een deerhound die voor de show gekeurd wordt😀leuk!Jullie zijn mooie honden, zo groot en toch zo elegant!"
347,2,"@USER Het ligt eraan wie en hoe😏het is even wennen, maar ik vind dit best mooi😄"
348,2,"@USER Ik weet het, dat gaat aan mij voorbij🙃altijd hetzelfde"
349,2,"Leuk als ze zo door het lint gaan joh😂Ze hebben het toch echt zelf veroorzaakt
#WegMisbruikers"
350,2,Zo meteen ander werk; kinderen begeleiden; mijn praktijk. Voorlopig laatste werkdag😊Vanavond nog rapportage en update nieuwsrubriek website💪
351,2,@USER op mezelf😊nee grapje kwoon in belgie dus k kan ni stemmen 😂
352,2,@USER lnderdaad😉Dan maken we er met beter weer wel een leuke wedstrijd van.
353,2,#ExpeditieRobinson Carlos kijkt of hij iedereen wel rauw op wil vreten😂gast..
354,2,"@USER @USER @USER goedemorgen schatten opstaaaaan😊wandelen en brokjes verzamelen 
divaaaa ben je weer mooi?
fijne dag"
355,2,@USER Ja Ali geniet jij maar van de kleine dingen 100000 km van Nederland vandaan onder de zon en de watervallen😂Nee bessaha😊
356,2,@USER Ja toch😊de interactie is toch al zo slecht hier..dus dacht doe eens vriendelijk tegen je😂😂
357,2,@USER @USER @USER @USER Kunst🤣zinnig hoor
358,2,@USER k voel me best groot nu😂k ben ong 1.83 ofs😂😂
359,2,Leuk stukje tekst😎New sheriff in town! HTTP
360,2,Wat doe je als hét paard even rustig moet blijven stáán ja even in slaap brengen😊dan blijft ze rustig stáán 😊😊 HTTP
361,2,@USER HAhahahahahahahaha😃marieke vint het leuk
362,2,@USER Prachtig zeg. Ik zag je over vliegen😆beetje afgunstig....😏
363,2,@USER Ook zo een leedvermaak mensen voorschut programma😂lekker hun vuile was buiten hangen voor niks!nada voor heel Nederland
364,2,"Tja,vele hebben het al gezegd,wat een fantastische dag😍Feyenoord bedankt! Ik hou van jullie.Jammer dat er veel vlaggen zijn gepikt vd sv."
365,2,"Had👍kaarten,ik won steeds vanavond🃏Is eigenlijk ook niet leuk🙃voor vriendlief.
Vroeger vond ik 't zielig voor m'n moeder, liet haar winnen😊"
366,2,Zelfs ik zie nu een kansje voor ons op zondag🙃groet uit Eindhoven #feymci
367,2,@USER valt nog aardig mee hier die wind😎gewoon een soort heet op het terras😉 HTTP
368,2,🎉TOP🎉over 16 uur en 30 minuten kinderen ophalen uit Nijkerk 🤘🏼6 dagen feest in Enschede 🤔 Ook lezen en tafels leren😂Zal ze leren...
369,2,"@USER hoi Jeroen zie nu je tweet pas, sorry😊maar desalniettemintegenstaandedat reuze bedankt weer😉👍🏻😂"
370,2,Speciaal voor Johan Derksen!Wellicht als alternatieve inspiratie😊Drie kleine kleutertjes - Plezier | Kinderliedjes HTTP
371,2,@USER @USER @USER Dacht ik wel😘daarom volg ik u ook😉
372,2,"Mark Rutte intiem met Marieke HTTP via @USER mag niet van z'n moeder ,hij moet narcissen plukken 😇"
373,2,Een aotovrije zone maken van de Nieuwe Binnenweg!  Hoe mooi😀https://t.co/YcgVg3pB6l
374,2,"@USER hou ons op de hoogte☺️zo leuk om ff niet 'het dagelijkse' te zien! Zelfs het temperatuurtje.. Valt vast tegen, maar toch 😇"
375,2,Dankjewel @USER @USER en redactie @USER  Ook thx @USER Kom maar op met de 🌞Kan hem gebruiken😁Tot morgen👍💗
376,2,O😳gauw grafitty door je meiden op laten spuiten 😜 HTTP
377,2,@USER @USER @USER hahahaha je bent een nog grotere lul dan ik al dacht😂Prettige avond verder
378,2,"@USER Ahja🙂ik heb dat fragment niet gezien(gehoord), daarmee dat ik uit de lucht viel😋.
Haha, ik heb me ingehouden, echt🙊"
379,2,@USER @USER Wie weet...we horen het wel😂. Ga me begraven onder mijn deken😁slaapwel!!😴🤗
380,2,Een Heule goedemorgen skatties😜zo leuk om te doen dat gifje😜👌😂#rollenomgedraaaid😜😂😂😂 HTTP
381,2,@USER Haha! Ingetrapt😂Ben wel echt benieuwd hoor..!!! Hopelijk horen we binnenkort echt een stukje van je nieuwe single😍👏🏻
382,2,Zondag 1🙂sept :😁p naar het grootste wijkfeest #Leiden#schilderworkshop #kids @USER 🌞 HTTP
383,2,@USER Je verlangt bijna naar een scheids als Nijhuis😜kun je gewoon voetballen zonder irritatie😓
384,2,"@USER Allemaal wijze woorden😊Mooie zondag, Esther🍒🌻🍒"
385,2,@USER Het gaat🙃Twee dagen met de teentjes omhoog rusten op de STRANDMON en de catalogus maar eens bekijken 👍
386,2,"Kopman of koopman;Dominee of zalver? ""Buma, Brrru Ma, hij heeft geen humor"" GeefMijMaar de geestige🤣slimme👌aardige😊 @USER #samenvooruit HTTP"
387,2,@USER Goedemorgen Peter....t komt eraan!! Zet je sleetje maar vast klaar😁fijne dag nog!!!👍❄❄❄
388,2,@USER @USER @USER @USER Effect hebt het nog niet😂helaas björn😂 ik ga iniedergeval mezelf al wel alvast uithongeren voor de pizza's😂
389,2,@USER  niet te geloven😃er vallen regendruppels #Ertvelde Het mag vannacht eens flink doorrregenen👍
390,2,@USER Nou ja dat doen er volgens mij zoveel😂maar superleuk natuurlijk. Na de voorstelling in nov komt ie ook ff kletsen met ons😉
391,2,Iedereen plaatsts tweets met z'n # met van het songfestival😂je snapt er niks van als je het niet kijkt😂
392,2,@USER Nee hoor hoop blijft er tijd Jules😁Ijsbaan Deventer is te mooi om links te laten liggen.⛸⛸⛸⛸
393,2,@USER de meeste stemmers uit Hengelo? Dat ligt wel in Overijssel😏en niet in Drente verder heerlijk luisteren👍
394,2,@USER @USER Dank je wel Anneke😘ik ga genieten!
395,2,@USER Mwoaan😂ik ben ook nog echt 12 jaar😒☺️&lt;3
396,2,"@USER Valt mee😂jaaa, gezellig💋"
397,2,@USER Leuke hond😍nog veel sneeuw🙄
398,2,@USER ja die doen het goed om te connecten in n internationale setting😊Leiderschapsseminar was gisteren goed hè?😇
399,2,"@USER Leuk!! Nee hoor, ik doe mijn bij de gemeente ook via mijn eigen bedrijf😊zetzetpee"
400,2,Leuk zoveel parkeerplaatsen maar volgens mij is #grolschveste nog nooit uitverkocht geweest😅muurvast op ... HTTP
401,2,@USER @USER dweilen met ei😉volgens mij komt die 1 gram voor jou te laat😬😂#humoromdathetmag#
402,2,@USER Met een weeshuis op visite had je nog genoeg gehad voor morgen😁ziet er wel lekker uit
403,2,"@USER Ik had n Sansa fanart voor je gemaakt. Sansa in modern clothes. Het is niet perfect😬omdat t in n korte tijd was, but I hope u like it. HTTP"
404,2,Toen mijn vriendin dit leit zien ging ik echt stuk😂zeker de moeite waard om te delen! HTTP
405,2,"@USER Aaahhhww geweldig voor je 📸💐
Een mooi afscheidsfeestje🎉 waar je fijn op terug kan kijken😍Mooie herinneringen🍀
1/2"
406,2,"@USER wel faya lobi rottie hoor, maar ze maakte het zelf en het smaakte goed😘fijne dag vandaag💋"
407,2,"That said, het is twee jaar geleden dat Hasselhoff zijn beste nummer aller tijden uitbracht😍https://t.co/H73UC2Hs2x"
408,2,@USER Lache😃betere reclame voor een boek kun je niet krijgen!
409,2,De eerste 2 hoofdstukken van het manuscript doorge😁n; heerlijk toch om lezen en schrijven 'werk' te mogen noemen?
410,2,...maar eerst krijgen wij een week een Spaanse in huis; uit hetzelfde gastgezin waar mijn oudste heengaat😊Si si😬por favor😂😂
411,2,Ben zo erg benieuwd😍Stiekem hoop ik op oma miep😍😱 HTTP
412,2,@USER @USER veel plezier😘xxx
413,2,"@USER Goedemorgen, ws heb ik t helemaal niet gemeld, geen zorgen😅maar dankjewel! Fijne dag gewenst!!!"
414,2,@USER ja doe dit please😂ik ben benieuwd naar de uitkomst
415,2,Leuke kieswijzer op een alternatieve manier😉brainwash Facebook HTTP
416,2,@USER HET IS EEN TE FURBULOUSE SHOW DIE JE NIET KAN MISSEN IN JE LEVEN😍als je er niet heen ben geweest of niet gaat is je leven niet kompleet😂❤️
417,2,@USER @USER Veel en veel leuker😃dan ga je veel missen Coen van de koers!!
418,2,"@USER Zojuist zie ik dat de status is aangepast! Het is al onderweg😄ik snapte echt al niet dat jullie vandaag niet bezorgden..
Bedankt en werkse!"
419,2,@USER ik ga snachts een showtje geven ik zal een foto maken😜voor je xxxx
420,2,"#splijtzwam #Erdogan wil 
met+om #macht (#rfgs 👣🎒)
ZIJN volk +ONZE #staat/ #burgers/ #waarden
ontkrachten
Blij😍met🙅verzet
#NL_TR #Turkijerel"
421,2,Ondertussen ben ik aan t zaaien. Omdat ik door gps niet hoef te sturen kan ik bv twitteren😂of een filmpje maken HTTP
422,2,"@USER @USER Ik vind mijzelf geen rascist, maar dit artikel triggert mij wel tot nadenken😉daar word niemand slechter van"
423,2,Ik hou zoveel van de Amerika vlogs van @USER en ik ben zo blij dat ze terug zijn😍en nu wil ik zelf ook zoooo graag terug❤
424,2,HTTP om de robot nieuwe skills te leren en die code te delen op een online marktplaats
425,2,@USER Ik leef met je me. Het is zwaar in Spanje😂Tijd voor wijn en kaas😋
426,2,@USER ik volg je ben dan maar zelf gaan kijken😊topkoers
427,2,@USER @USER Leest leuk😊ook al is het voor mijn naamgenoot. Maar ik ga er ook een fijne dag van maken.🍀💙
428,2,Wanneer je de discapecable me 3 reclame krijgt precies voor deze video😂alsof ze het wisten❤ HTTP
429,2,@USER Goedemorgen vroege vogel. Fijne dag😘wat een schat.
430,2,@USER Haha😂😂😂Die van mij is youtube😍Inclusief mn bae's haha😂❤️
431,2,Het werkt zo!!!😉Als je 1x bent overvallen en de dader heeft beet!!next time!Ze geven het door!&amp;komen terug😢bij ons 1x gebeurd! Daarna nooooooiiiitttt meeeerrrr😂meteen knockout geslagen.risico van het vak &amp;ook nog de politie aan je hand hebben👍👌TOP!
432,2,"HTTP 
Bedankt voor deze toffe video Don ( @USER )😍Kan alleen niet maar Zwolle ivm geen vervoer😞Maar super bedankt!😃"
433,2,Op naar de bios: War for the Planet of the Apes😁hyped voor die film🎞
434,2,"Nou, de #belastingaangifte zit er weer op. Altijd weer blij als t klaar is😂Lekker #klem kijken. Hopelijk geen open einde"
435,2,"@USER @USER @USER omg, dit ligt voor mn neus😍ik was aan het eten, zie ik gio in een keer. I didn't know this❤ HTTP"
436,2,Pats😂bijna
437,2,De eerste Liebherr 450 tonner ter wereld die wordt afgeleverd😃Gefeliciteerd Haegens Kraanverhuur met dez... - HTTP
438,2,@USER mooi voor Cornelis😉Doe ze beide de hartelijke groeten van me!
439,2,"@USER Uh nee, waarom zou ik mezelf zo vernederen😂Heb ik een keer gedaan een paar jaar terug maar echt nooit meer. Jij???"
440,2,Vandaag weer prachtige planten geleverd. Tuin in Assendelft. Weer tevreden klant😉klein onderhoud of leveringen.... HTTP
441,2,Dit scheelt in tijd...Heeft hij wat tijd over om met moeders de vrouw te gaan winkelen😂LOL..
442,2,@USER @USER Is geen weddenschap meer😂is een zekerheid😆
443,2,@USER Goed te horen😘xxx
444,2,@USER @USER Succes @USER 💪🏼⚽️ vanuit het oosten😉Hopen dat Tukker Weghorst voor jullie scoort#altijd bijzonder een bekerfinale
445,2,Wire weaving bestaat 100 jaar😊vanavond een paar uurtjes werken om de genodigde gasten ons productieproces  te laten zien.
446,2,@USER Na dinsdag as niet meer Tom😉welkom to The New Den
447,2,"@USER @USER @USER  Oké dan... dan ga ik erin zetten ""made by my fk self😂lol dit is echt raar""😚"
448,2,Dit is dan weer leuk😘chef kok in huis!mn jongste telg 21 jaar!hobby koken gezond &amp;lekker! Groente&amp; Bulgar😘eet smakelijk lieve mensen!Good food!mean LOVE❤ HTTP
449,2,@USER Kan een pittige avond worden😉Brasa😘
450,2,@USER genieten van de zon tijdens het werk😉en @USER op de achtergrond #zon #genieten #lente #nevele HTTP
451,2,@USER Jaaah🙂volgende vakantie Barcelona en na het zomerseizoen naar de Algarve☀
452,2,"Super gezellige ladies night, ook wij zijn weer van de partij😁kom gezellig snuffelen op de stand of laat u nagels... HTTP"
453,2,@USER Thx voor de mooie avond gisteren😘hier een paar foto's voor jou! Suc6 vanavond weer! HTTP
454,2,"#rtlln #D66 RUS is de grote boeman van Europa🤔NEE, is de #Islam &amp; #Erdogan vandaar dat #EU ZuiderdlijkeGrenzen goed beschermt voor ons! 😌"
455,2,@USER Hahaha ja ik vond dat wel genant😅maar die was wel kei vriendelijk die zo ‘geen probleem!’
456,2,Koppeltraining mogen doen inclusief twee keer lekke band😂daar valt… HTTP
457,2,@USER Nog in dromenland😀geniet van je wandeling met je maatjes!!
458,2,@USER  Hopen tot je de finale wint😍VEEL SUCCES😍😘
459,2,@USER Thanks!voor het nagerecht!Appeltaart met slagroom😘my favorite.
460,2,@USER Hey Sandra!! Geniet van de zon😎ik kruip mijnen tram in😴
461,2,@USER wannneer weer vol😀gende post de deur uit
462,2,@USER @USER @USER @USER @USER @USER @USER Wat je geeft😉ontvang je terug
463,2,Succes Jackie🍀kan er helaas niet bij zijn😭te ver... ik zit achter de tv 📺morgen winnen jullie❤🔶 @USER
464,2,@USER je bent een Man Colin😜en een Heel Knappe Man Colin😜
465,2,"@USER Valt toch wel mee gerrit😂nu bij een bedrijf bezig die moet ongeveer 20000cub afvoeren,schiet al op hier😂🚚💨💨💨💨💨💨💨💨"
466,2,@USER Dat is zo wennen zonder je bril😊Staat je vast goed!
467,2,@USER joepie#smeris!!maar net klaar met laatste van Riphagen😬jeetje man wat een kl##tz#k maar goed gespeeld👍🏼
468,2,@USER Nog heerlijk rustig overal☺️lekker naar het water? veel plezier🙋
469,2,"Amsterdammers DOEN leuk, Rotterdammers ZIJN leuk.......maak ik dan weer geen vrienden mee😉Twexit......trusten✨🌙✨ HTTP"
470,2,Het is alweer 2 jaar geleden dat ik Xelly cabau van kasbergen heb mogen ontmoeten😍wat een fantastische vrouw❤ik... HTTP
471,2,@USER @USER @USER Bedankt voor t compliment😊Hoor zo vaak alleen negatieve reacties over de agrar. sector. Terwijl er al veel verbeterd is de laatste jaren
472,2,@USER Kan je 2 trade ups doen😂als je wilt
473,2,Geen fluwelen handschoentjes in Rotterdam😀https://t.co/6YebVRy9UD
474,2,"@USER Niet hét mooiste v Italia, maar wel 'n goede start😉Dit was de bovenkant vd laars
Italia wordt alleen maar mooier des te zuidelijker je gaat"
475,2,Gezellig hoor! Muisjes in huis! Zeker als ze van Fonny zijn😊https://t.co/LOlsPRuXkb HTTP
476,2,Goeie morgen...vrij en alweer wakker😦Fijne dag tweeps💪
477,2,@USER @USER HET GAAT GEBEUREN😍merch😏❤️
478,2,@USER @USER @USER @USER oh😎geen aandacht geven aan Beke - binnenkort over@out slechte verkiezingen 👏👏
479,2,Gefeliciteerd Jesse Louwen met je rijbewijs🎉Na een ritje in het zonnetje mag je nu zelf de weg op😎Veel plezier met je rijbewijs🚗 HTTP
